"Time (s)","Frequency (Hz)","Speed (m/s)"
4.982392082E0,2.001493342E3,9.255693468E-2
4.992392290E0,2.000351362E3,2.536786794E-1
5.002392498E0,2.001204764E3,5.972100474E-2
5.012392707E0,2.001127348E3,2.046865583E-1
5.022392915E0,2.002755469E3,1.915411933E-1
5.032393123E0,2.004212623E3,4.677852256E-1
5.042393332E0,2.004028480E3,7.146406100E-1
5.052393540E0,2.005105573E3,6.834648826E-1
5.062393748E0,NaN,8.657374025E-1
5.072393957E0,2.005625055E3,1.724387654E0
5.082394165E0,2.001363011E3,NaN
5.092394373E0,2.000127705E3,9.535774357E-1
5.102394582E0,1.996188824E3,2.315540141E-1
5.112394790E0,1.997467805E3,2.170846436E-2
5.122394998E0,1.996997771E3,-6.491368677E-1
5.132395207E0,1.995822128E3,-4.310188166E-1
5.142395415E0,1.995471511E3,-5.111462719E-1
5.152395623E0,1.997455303E3,-7.117250661E-1
5.162395832E0,1.999236777E3,-7.715901724E-1
5.172396040E0,2.000663861E3,-4.331496844E-1
5.182396248E0,1.999674257E3,-1.297974909E-1
5.192396457E0,1.996506639E3,1.128188668E-1
5.202396665E0,1.995078576E3,-5.538533340E-2
5.212396873E0,1.998444416E3,-5.949104216E-1
5.222397082E0,1.999847481E3,-8.387058128E-1
5.232397290E0,2.001333203E3,-2.646552032E-1
5.242397498E0,2.000503808E3,-2.593024576E-2
5.252397707E0,1.998980249E3,2.264936033E-1
5.262397915E0,2.000110394E3,8.562573333E-2
5.272398123E0,2.002444535E3,-1.734461710E-1
5.282398332E0,2.002675038E3,1.876594671E-2
5.292398540E0,2.002522534E3,4.150636071E-1
5.302398748E0,2.002804746E3,4.541490240E-1
5.312398957E0,2.003106578E3,4.282906169E-1
5.322399165E0,2.003925722E3,4.761390911E-1
5.332399373E0,2.003056572E3,5.272992432E-1
5.342399582E0,2.001482463E3,6.660652854E-1
5.352399790E0,2.001794780E3,5.188242576E-1
5.362399999E0,2.002022865E3,2.518321070E-1
5.372400207E0,2.002149310E3,3.048391243E-1
5.382400415E0,2.002110699E3,3.435395248E-1
5.392400624E0,2.001783041E3,3.649904686E-1
5.402400832E0,2.002089123E3,3.584404867E-1
5.412401040E0,2.002481948E3,3.028469534E-1
5.422401249E0,2.002488710E3,3.547803428E-1
5.432401457E0,2.002545324E3,4.214082204E-1
5.442401665E0,2.002254683E3,4.225549392E-1
5.452401874E0,2.001960607E3,4.321551605E-1
5.462402082E0,2.001425550E3,3.828644694E-1
5.472402290E0,2.002013588E3,3.329767670E-1
5.482402499E0,NaN,2.421708416E-1
5.492402707E0,NaN,3.419655899E-1
